date,time,size,version,os,country,ip_id
"2024-03-01","16:16:02",82729309,"4.3.3","win",NA,4
"2024-03-01","16:16:09",84210655,"4.3.3","osx","US",278
"2024-03-01","16:16:08",82729947,"4.3.3","win","ID",2096
"2024-03-01","16:15:59",82734970,"4.3.3","win","US",2097
"2024-03-01","16:16:14",28192917,"4.3.3","win","CH",2098
"2024-03-01","16:16:23",84210655,"4.3.3","osx","US",81
"2024-03-01","16:16:19",90436960,"4.1.0","osx","US",665
"2024-03-01","16:16:34",82638374,"4.3.3","win","US",637
"2024-03-01","16:16:34",84210655,"4.3.3","osx","US",205
"2024-03-01","16:16:35",82638374,"4.3.3","win",NA,4
"2024-03-01","16:16:34",82638373,"4.3.3","win","CA",2099
"2024-03-01","16:16:34",85946672,"devel","win","US",2100
"2024-03-01","16:16:38",98227210,"4.3.2","osx","GB",2101
"2024-03-01","16:16:47",82730830,"4.3.3","win","ES",2102
"2024-03-01","16:16:48",82730892,"4.3.3","win","MX",2103
"2024-03-01","16:16:39",82730911,"4.3.3","win","US",2104
"2024-03-01","16:17:05",86429690,"3.6.3","win","US",1050
"2024-03-01","16:17:06",82638374,"4.3.3","win","US",2105
"2024-03-01","16:17:11",82638373,"4.3.3","win","US",2106
"2024-03-01","16:17:12",82730821,"4.3.3","win","US",2104
"2024-03-01","16:17:15",82638373,"4.3.3","win","US",634
"2024-03-01","16:17:08",98226257,"4.3.2","osx","CA",2107
"2024-03-01","16:17:12",90635525,"4.1.3","win","US",1052
"2024-03-01","16:17:05",90635525,"4.1.3","win","US",160
"2024-03-01","16:17:15",95839078,"4.3.2","osx",NA,4
"2024-03-01","16:17:24",82731180,"4.3.3","win","CA",2108
"2024-03-01","16:16:50",82638374,"4.3.3","win","US",2109
"2024-03-01","16:17:34",82735718,"4.3.3","win","GB",2110
"2024-03-01","16:17:30",82685912,"4.3.2","win","NL",2111
"2024-03-01","16:17:43",1049119,"4.3.3","win","MU",2112
"2024-03-01","16:17:47",82732700,"4.3.3","win","GT",2113
"2024-03-01","16:17:46",82638374,"4.3.3","win","HK",2114
"2024-03-01","16:17:47",82730748,"4.3.3","win",NA,4
"2024-03-01","16:17:55",82731713,"4.3.3","win","TR",2115
"2024-03-01","16:17:45",84210655,"4.3.3","osx","US",188
"2024-03-01","16:17:52",82730389,"4.3.3","win","MX",2116
"2024-03-01","16:17:59",84210655,"4.3.3","osx","US",306
"2024-03-01","16:17:58",84210655,"4.3.3","osx","US",87
"2024-03-01","16:18:10",2336540,"4.3.3","win","MU",2112
"2024-03-01","16:18:18",82729354,"4.3.3","win","FR",2117
"2024-03-01","16:18:18",52461197,"4.3.2","win","US",2118
"2024-03-01","16:18:41",84210655,"4.3.3","osx","US",1107
"2024-03-01","16:18:36",95839076,"4.3.2","osx","US",2119
"2024-03-01","16:18:51",34940518,"4.3.1","src","US",2120
"2024-03-01","16:18:40",1016370,"4.3.3","src","KE",2121
"2024-03-01","16:18:40",2116244,"4.3.3","src","KE",2121
"2024-03-01","16:18:25",82733683,"4.3.3","win","US",2122
"2024-03-01","16:18:53",82638370,"4.3.3","win","US",2123
"2024-03-01","16:18:56",85946671,"devel","win","US",2124
"2024-03-01","16:18:56",82638370,"4.3.3","win","US",2125
"2024-03-01","16:18:56",84210655,"4.3.3","osx","US",1755
"2024-03-01","16:18:53",82638373,"4.3.3","win","US",2126
"2024-03-01","16:19:08",98227848,"4.3.2","osx","US",2127
"2024-03-01","16:19:00",82638370,"4.3.3","win","FR",2128
"2024-03-01","16:18:03",12037147,"4.3.3","win",NA,4
"2024-03-01","16:18:59",5854356,"4.3.3","src","KE",2121
"2024-03-01","16:19:00",82736573,"4.3.3","win","CN",2129
"2024-03-01","16:19:12",82731541,"4.3.3","win",NA,4
"2024-03-01","16:19:09",85946671,"devel","win","US",1101
"2024-03-01","16:19:09",98226726,"4.3.2","osx","US",2119
"2024-03-01","16:19:10",82638351,"4.3.3","win","IN",2130
"2024-03-01","16:19:18",82730442,"4.3.3","win",NA,4
"2024-03-01","16:19:13",82638372,"4.3.3","win","US",1585
"2024-03-01","16:19:31",84210655,"4.3.3","osx","US",141
"2024-03-01","16:17:00",12201860,"4.3.3","win","PL",2131
"2024-03-01","16:19:30",34049236,"4.2.3","src","US",2132
"2024-03-01","16:19:37",84210655,"4.3.3","osx","US",81
"2024-03-01","16:19:25",84748100,"4.3.3patched","win","US",1774
"2024-03-01","16:19:53",82729904,"4.3.3","win","US",2133
"2024-03-01","16:19:49",82730668,"4.3.3","win","US",2134
"2024-03-01","16:19:49",82730542,"4.3.3","win",NA,4
"2024-03-01","16:20:05",82729309,"4.3.3","win","ES",2102
"2024-03-01","16:19:13",82594002,"4.3.2","win","DE",302
"2024-03-01","16:20:00",82731064,"4.3.3","win","MX",2135
"2024-03-01","16:20:15",95838968,"4.3.2","osx",NA,4
"2024-03-01","16:20:10",82730822,"4.3.3","win","US",2136
"2024-03-01","16:20:10",82734231,"4.3.3","win",NA,4
"2024-03-01","16:20:26",1285325,"4.3.3","win",NA,4
"2024-03-01","16:20:18",82362110,"4.2.0","win","US",2137
"2024-03-01","16:20:31",82729400,"4.3.3","win","ES",2102
"2024-03-01","16:20:21",82731128,"4.3.3","win",NA,4
"2024-03-01","16:20:30",86429693,"3.6.3","win","US",2138
"2024-03-01","16:20:30",95839589,"4.3.2","osx","GB",2139
"2024-03-01","16:20:25",82731190,"4.3.3","win","CO",2140
"2024-03-01","16:20:33",95839365,"4.3.2","osx","US",2141
"2024-03-01","16:20:24",82638367,"4.3.3","win","US",2142
"2024-03-01","16:20:37",82735086,"4.3.3","win","US",2143
"2024-03-01","16:20:36",82638373,"4.3.3","win","US",530
"2024-03-01","16:20:54",82638373,"4.3.3","win","ES",2144
"2024-03-01","16:20:09",82731478,"4.3.3","win","IT",2145
"2024-03-01","16:20:33",82730571,"4.3.3","win","JP",2146
"2024-03-01","01:00:00",98117415,"4.3.2","osx","US",883
"2024-03-01","01:00:07",82686435,"4.3.2","win","US",2147
"2024-03-01","01:00:18",98117415,"4.3.2","osx","US",883
"2024-03-01","01:00:15",82684840,"4.3.2","win","CO",2148
"2024-03-01","01:00:26",82686722,"4.3.2","win","CN",2149
"2024-03-01","01:00:40",98117416,"4.3.2","osx","US",101
"2024-03-01","01:00:43",82686436,"4.3.2","win","EC",2150
"2024-03-01","01:00:46",3724214,"4.3.2","win","CN",2151
"2024-03-01","01:00:46",746690,"4.3.2","win","CN",2151
"2024-03-01","01:51:05",98117416,"4.3.2","osx","US",34
"2024-03-01","01:51:14",98117416,"4.3.2","osx","US",5
"2024-03-01","01:51:15",82686310,"4.3.2","win","JP",2152
"2024-03-01","01:51:23",95839878,"4.3.2","osx","CA",2153
"2024-03-01","01:51:16",93053017,"4.2.3","osx",NA,4
"2024-03-01","01:51:46",98226925,"4.3.2","osx","US",2154
"2024-03-01","01:51:55",98231776,"4.3.2","osx","AU",2155
"2024-03-01","01:50:26",82692132,"4.3.2","win","US",2156
"2024-03-01","01:52:01",98226890,"4.3.2","osx","AU",2157
"2024-03-01","01:52:06",82687106,"4.3.2","win",NA,4
"2024-03-01","01:52:11",98117416,"4.3.2","osx","US",212
"2024-03-01","01:52:14",82686624,"4.3.2","win","CA",2158
"2024-03-01","01:52:06",95839158,"4.3.2","osx","AU",2159
"2024-03-01","01:52:24",82684833,"4.3.2","win","VN",2160
"2024-03-01","01:52:22",98226790,"4.3.2","osx","AU",2161
"2024-03-01","01:52:33",95839924,"4.3.2","osx","AU",2162
"2024-03-01","01:52:30",82685977,"4.3.2","win","US",2163
"2024-03-01","01:52:40",82686316,"4.3.2","win","US",236
"2024-03-01","01:51:09",79837061,"4.2.3","win","US",931
"2024-03-01","01:52:42",95838851,"4.3.2","osx","AU",2164
"2024-03-01","01:52:57",82687865,"4.3.2","win",NA,4
"2024-03-01","01:52:58",82684930,"4.3.2","win",NA,4
"2024-03-01","01:53:11",95837336,"4.3.2","osx","TW",2165
"2024-03-01","01:52:59",82688171,"4.3.2","win","CN",2166
"2024-03-01","01:53:09",82686480,"4.3.2","win",NA,4
"2024-03-01","01:51:36",82594006,"4.3.2","win","US",2167
"2024-03-01","01:53:16",92946729,"4.2.3","osx","US",507
"2024-03-01","01:53:18",95839177,"4.3.2","osx","AU",2168
"2024-03-01","01:53:29",36802215,"4.3.2","win","CN",2169
"2024-03-01","01:52:28",98117416,"4.3.2","osx","US",140
"2024-03-01","01:53:47",82686452,"4.3.2","win",NA,4
"2024-03-01","01:53:47",92946732,"4.2.3","osx","US",521
"2024-03-01","01:53:47",82685845,"4.3.2","win","KR",2170
"2024-03-01","01:54:02",82688359,"4.3.2","win",NA,4
"2024-03-01","01:52:46",98117416,"4.3.2","osx","US",22
"2024-03-01","01:54:03",35901079,"4.3.3","src","CA",2171
"2024-03-01","01:54:06",82594002,"4.3.2","win","US",2172
"2024-03-01","01:54:14",82594001,"4.3.2","win","US",1763
"2024-03-01","01:52:22",1820244,"4.2.3","src","US",631
"2024-03-01","01:54:14",82594002,"4.3.2","win","US",604
"2024-03-01","01:54:14",82594002,"4.3.2","win","US",613
"2024-03-01","01:54:15",82594002,"4.3.2","win","US",1397
"2024-03-01","01:54:15",95838780,"4.3.2","osx","US",2173
"2024-03-01","01:54:15",82594002,"4.3.2","win","US",1996
"2024-03-01","01:54:18",82594002,"4.3.2","win","US",1397
"2024-03-01","01:54:17",82594002,"4.3.2","win","US",1101
"2024-03-01","01:54:12",82686462,"4.3.2","win","CN",2174
"2024-03-01","01:54:19",82594002,"4.3.2","win","US",155
"2024-03-01","01:54:17",82594002,"4.3.2","win","US",299
"2024-03-01","01:54:24",95838653,"4.3.2","osx","US",2175
"2024-03-01","01:54:20",82594002,"4.3.2","win","US",651
"2024-03-01","01:54:30",82594003,"4.3.2","win","US",1449
"2024-03-01","01:54:29",82688100,"4.3.2","win","CA",2171
"2024-03-01","01:54:24",82686381,"4.3.2","win","CO",136
"2024-03-01","01:54:34",82594003,"4.3.2","win","US",1189
"2024-03-01","01:54:36",82685490,"4.3.2","win",NA,4
"2024-03-01","01:54:49",95841614,"4.3.2","osx",NA,4
"2024-03-01","01:53:11",98117416,"4.3.2","osx","US",11
"2024-03-01","01:54:47",82686768,"4.3.2","win","CN",2176
"2024-03-01","01:55:03",82594001,"4.3.2","win","US",1101
"2024-03-01","01:54:57",11754311,"4.3.2","win",NA,4
"2024-03-01","01:55:10",29365766,"4.3.2","win","CN",2177
"2024-03-01","01:55:15",82686308,"4.3.2","win","CO",136
"2024-03-01","01:55:15",82684832,"4.3.2","win","TW",2178
"2024-03-01","01:55:18",82686110,"4.3.2","win",NA,4
"2024-03-01","01:55:20",98227148,"4.3.2","osx","US",2175
"2024-03-01","01:55:14",21923719,"4.3.2","win",NA,4
"2024-03-01","01:55:14",33163630,"4.3.2","win",NA,4
"2024-03-01","01:55:22",38892546,"4.3.2","win",NA,4
"2024-03-01","01:55:21",82686337,"4.3.2","win",NA,4
"2024-03-01","01:53:53",98117416,"4.3.2","osx","US",311
"2024-03-01","01:55:36",82687903,"4.3.2","win",NA,4
"2024-03-01","01:54:01",12605490,"4.3.2","win","CN",2179
"2024-03-01","01:55:45",82687236,"4.3.2","win","US",2180
"2024-03-01","01:55:51",82684932,"4.3.2","win","MX",2181
"2024-03-01","01:55:40",82689016,"4.3.2","win","AU",444
"2024-03-01","12:14:48",93949514,"4.2.0","osx","US",306
"2024-03-01","12:15:53",1070582,"4.2.3","src","US",330
"2024-03-01","12:16:09",9450665,"4.3.3","win","US",2182
"2024-03-01","12:16:04",82730433,"4.3.3","win","CO",2028
"2024-03-01","12:16:24",82732270,"4.3.3","win","US",2182
"2024-03-01","12:16:19",82729301,"4.3.3","win","ID",2183
"2024-03-01","12:16:26",82730892,"4.3.3","win","CN",2184
"2024-03-01","12:14:38",82730731,"4.3.3","win","CN",2185
"2024-03-01","12:16:38",82638370,"4.3.3","win","CY",2186
"2024-03-01","12:16:37",14523,"4.2.3","src","ID",1736
"2024-03-01","12:16:46",82730909,"4.3.3","win","US",2187
"2024-03-01","12:16:46",11607552,"4.3.3","win","DE",2188
"2024-03-01","12:16:12",82638373,"4.3.3","win","US",2189
"2024-03-01","12:17:01",4992853,"4.3.3","win","CN",2190
"2024-03-01","12:17:07",30842558,"4.3.3","win",NA,4
"2024-03-01","12:17:03",82730984,"4.3.3","win","IL",2191
"2024-03-01","12:17:05",82731009,"4.3.3","win","PL",2192
"2024-03-01","12:16:59",1066603,"4.3.3","win","CN",2190
"2024-03-01","12:16:59",371634,"4.2.3","src","US",2193
"2024-03-01","12:17:18",82730102,"4.3.3","win",NA,4
"2024-03-01","12:17:23",82730821,"4.3.3","win",NA,4
"2024-03-01","12:17:11",82736446,"4.3.3","win","US",2194
"2024-03-01","12:17:41",84210655,"4.3.3","osx","US",153
"2024-03-01","12:17:35",7824180,"4.2.3","osx","GB",2195
"2024-03-01","12:17:12",632675,"4.2.3","src","US",335
"2024-03-01","12:17:59",82638374,"4.3.3","win","IL",2196
"2024-03-01","12:17:56",82730730,"4.3.3","win","AU",2197
"2024-03-01","12:17:12",84210653,"4.3.3","osx","US",427
"2024-03-01","12:18:05",84210655,"4.3.3","osx","US",212
"2024-03-01","12:18:14",93949537,"4.2.0","osx","US",438
"2024-03-01","12:18:08",82733528,"4.3.3","win","CH",2198
"2024-03-01","12:18:18",95839335,"4.3.2","osx","CH",2038
"2024-03-01","12:18:16",1574985,"4.3.3","win","IQ",2199
"2024-03-01","12:18:29",82731929,"4.3.3","win",NA,4
"2024-03-01","12:18:10",82730152,"4.3.3","win","PL",2200
"2024-03-01","12:18:46",95839401,"4.3.2","osx","ME",2201
"2024-03-01","12:18:11",82730119,"4.3.3","win","US",2202
"2024-03-01","12:18:48",82638370,"4.3.3","win","AR",2203
"2024-03-01","12:18:54",24107624,"4.3.3patched","win","NG",2204
"2024-03-01","12:18:46",82594002,"4.3.2","win","US",1747
"2024-03-01","12:18:49",82638373,"4.3.3","win","US",570
"2024-03-01","12:18:01",82731163,"4.3.3","win","CN",2205
"2024-03-01","12:18:58",82730713,"4.3.3","win","UA",2206
"2024-03-01","12:19:05",14344913,"4.3.3patched","win","NG",2204
"2024-03-01","12:19:04",93050172,"4.2.3","osx","GB",2195
"2024-03-01","12:19:20",84210651,"4.3.3","osx","US",181
"2024-03-01","12:19:04",82638373,"4.3.3","win","US",2207
"2024-03-01","12:19:13",84210655,"4.3.3","osx","US",149
"2024-03-01","12:19:19",82730129,"4.3.3","win","US",2208
"2024-03-01","12:18:33",84210654,"4.3.3","osx","US",177
"2024-03-01","12:18:30",82731417,"4.3.3","win",NA,4
"2024-03-01","12:19:15",82732494,"4.3.3","win","IT",2209
"2024-03-01","12:19:17",82638373,"4.3.3","win","NO",2210
"2024-03-01","12:19:27",98117412,"4.3.2","osx","US",22
"2024-03-01","12:19:27",95838285,"4.3.2","osx","CH",2211
"2024-03-01","12:18:51",82594003,"4.3.2","win","US",649
"2024-03-01","12:18:46",82594003,"4.3.2","win","US",2212
"2024-03-01","12:18:43",618278,"4.2.3","src","US",2213
"2024-03-01","12:19:35",82730622,"4.3.3","win","EC",2214
"2024-03-01","12:19:40",93949536,"4.2.0","osx","US",2215
"2024-03-01","12:18:32",82730719,"4.3.3","win","CN",2216
"2024-03-01","12:19:04",1833798,"4.2.3","src","US",2217
"2024-03-01","12:19:36",82729678,"4.3.3","win","JP",2218
"2024-03-01","12:19:36",82594001,"4.3.2","win","US",2219
"2024-03-01","12:19:14",93949536,"4.2.0","osx","US",1966
"2024-03-01","12:19:50",82732917,"4.3.3","win","NL",2220
"2024-03-01","12:19:21",98117412,"4.3.2","osx","US",181
"2024-03-01","12:19:53",82733356,"4.3.3","win","AU",2221
"2024-03-01","12:19:00",82730289,"4.3.3","win","PL",2222
"2024-03-01","12:19:54",82594003,"4.3.2","win","US",2223
"2024-03-01","12:20:01",82733971,"4.3.3","win","ES",2224
"2024-03-01","12:19:39",98117414,"4.3.2","osx","US",146
"2024-03-01","12:19:43",82594004,"4.3.2","win","US",726
"2024-03-01","12:20:03",82731217,"4.3.3","win","BH",2225
"2024-03-01","12:19:24",82594004,"4.3.2","win","US",2226
"2024-03-01","12:19:57",82594004,"4.3.2","win","US",2227
"2024-03-01","12:20:15",82733797,"4.3.3","win","DE",2228
"2024-03-01","12:20:10",82594004,"4.3.2","win","US",2229
"2024-03-01","12:20:05",98117414,"4.3.2","osx","US",22
"2024-03-01","12:19:46",82594004,"4.3.2","win","US",1057
"2024-03-01","12:20:22",98117415,"4.3.2","osx","US",268
"2024-03-01","12:20:17",82729434,"4.3.3","win","EC",2230
"2024-03-01","12:20:13",84210655,"4.3.3","osx","US",30
"2024-03-01","12:20:11",82638374,"4.3.3","win",NA,4
"2024-03-01","12:20:19",82734302,"4.3.3","win","CN",2231
"2024-03-01","12:20:40",95842198,"4.3.2","osx","GB",2232
"2024-03-01","12:20:46",82594004,"4.3.2","win","US",2233
"2024-03-01","12:19:23",71462784,"4.3.3","win","CN",2234
"2024-03-01","12:20:48",35901618,"4.3.3","src","DK",732
"2024-03-01","12:21:04",82732358,"4.3.3","win",NA,4
"2024-03-01","12:21:01",84210654,"4.3.3","osx","US",844
"2024-03-01","13:45:55",82731367,"4.3.3","win",NA,4
"2024-03-01","13:46:09",82730425,"4.3.3","win","US",2235
"2024-03-01","13:46:10",82730622,"4.3.3","win","US",2236
"2024-03-01","13:46:06",84210655,"4.3.3","osx","US",1107
"2024-03-01","13:46:04",90635524,"4.1.3","win","US",792
"2024-03-01","13:46:14",82729388,"4.3.3","win","US",2236
"2024-03-01","13:46:18",6105267,"4.3.2","osx",NA,4
"2024-03-01","13:46:24",82638370,"4.3.3","win","US",2237
"2024-03-01","13:46:21",82730982,"4.3.3","win",NA,4
"2024-03-01","13:46:31",82638372,"4.3.3","win","US",2238
"2024-03-01","13:46:37",86429694,"3.6.3","win","US",2239
"2024-03-01","13:46:31",82730793,"4.3.3","win","DK",732
"2024-03-01","13:46:34",24438201,"4.3.3","win","CN",500
"2024-03-01","13:44:50",82730147,"4.3.3","win","IN",2240
"2024-03-01","13:46:31",82638372,"4.3.3","win","CN",2241
"2024-03-01","13:46:40",82638373,"4.3.3","win","US",2242
"2024-03-01","13:45:35",82730723,"4.3.3","win","IN",952
"2024-03-01","13:46:31",85946668,"devel","win","US",2243
"2024-03-01","13:46:46",84210655,"4.3.3","osx","US",42
"2024-03-01","13:45:22",84210655,"4.3.3","osx","US",81
"2024-03-01","13:45:48",2293313,"4.3.3","win","US",2244
"2024-03-01","13:46:48",82638372,"4.3.3","win",NA,4
"2024-03-01","13:46:46",82730883,"4.3.3","win","CN",2245
"2024-03-01","13:47:02",98226494,"4.3.2","osx","DK",2246
"2024-03-01","13:46:12",82730046,"4.3.3","win","US",2247
"2024-03-01","13:47:07",84210655,"4.3.3","osx","US",35
"2024-03-01","13:47:15",55790769,"4.3.3","win","IT",2248
"2024-03-01","13:47:15",82638373,"4.3.3","win","US",2249
"2024-03-01","13:47:12",82730218,"4.3.3","win",NA,4
"2024-03-01","13:47:18",82732835,"4.3.3","win","BR",2250
"2024-03-01","13:47:26",85946669,"devel","win","US",2251
"2024-03-01","13:47:27",98227768,"4.3.2","osx","US",2252
"2024-03-01","13:47:23",95846394,"4.3.2","osx",NA,4
"2024-03-01","13:47:34",84210655,"4.3.3","osx","US",39
"2024-03-01","13:47:38",82731028,"4.3.3","win","PK",2253
"2024-03-01","13:47:35",82638373,"4.3.3","win","IL",2254
"2024-03-01","13:47:42",82733737,"4.3.3","win",NA,4
"2024-03-01","13:47:45",4199368,"4.3.2","osx","SE",2255
"2024-03-01","13:47:40",82730102,"4.3.3","win","PL",2256
"2024-03-01","13:46:42",84210655,"4.3.3","osx","US",684
"2024-03-01","13:47:54",82638373,"4.3.3","win","SE",2257
"2024-03-01","13:47:53",82730821,"4.3.3","win","BR",2258
"2024-03-01","13:48:00",82638373,"4.3.3","win","US",857
"2024-03-01","13:47:57",95839563,"4.3.2","osx","DE",2259
"2024-03-01","13:46:17",84210655,"4.3.3","osx","US",274
"2024-03-01","13:48:22",95839796,"4.3.2","osx",NA,4
"2024-03-01","13:48:09",82730342,"4.3.3","win","KE",2260
"2024-03-01","13:47:45",82729993,"4.3.3","win","JP",2261
"2024-03-01","13:48:33",98227373,"4.3.2","osx","FR",2262
"2024-03-01","13:48:36",82730273,"4.3.3","win","CO",2263
"2024-03-01","13:48:22",95839084,"4.3.2","osx","SE",2255
"2024-03-01","13:48:47",82730802,"4.3.3","win","CA",2264
"2024-03-01","13:48:38",3549889,"4.3.3","win",NA,4
"2024-03-01","13:48:42",95839869,"4.3.2","osx","GB",2265
"2024-03-01","13:48:53",84210651,"4.3.3","osx","US",1755
"2024-03-01","13:48:24",82638374,"4.3.3","win",NA,4
"2024-03-01","13:49:04",82730820,"4.3.3","win","CO",2266
"2024-03-01","13:48:54",82638373,"4.3.3","win","SE",2267
"2024-03-01","13:49:02",82638373,"4.3.3","win","US",2268
"2024-03-01","13:47:47",229083,"devel","win","RU",1931
"2024-03-01","13:49:14",33017786,"4.3.3","win",NA,4
"2024-03-01","13:49:05",82731792,"4.3.3","win","IN",2269
"2024-03-01","13:49:12",82730741,"4.3.3","win","NL",2270
"2024-03-01","13:49:20",84933,"4.2.3","src","US",2271
"2024-03-01","13:49:26",82732774,"4.3.3","win","BR",2272
"2024-03-01","13:46:08",1058443,"4.3.3","win",NA,4
"2024-03-01","13:49:31",82638373,"4.3.3","win","US",2273
"2024-03-01","13:49:36",82638373,"4.3.3","win","US",470
"2024-03-01","13:47:32",82729759,"4.3.3","win",NA,4
"2024-03-01","13:49:35",82729291,"4.3.3","win","BR",2274
"2024-03-01","13:49:37",84210651,"4.3.3","osx","US",17
"2024-03-01","13:49:35",82730956,"4.3.3","win","FR",2275
"2024-03-01","13:49:41",82730656,"4.3.3","win","US",2276
"2024-03-01","13:48:45",84210655,"4.3.3","osx","US",11
"2024-03-01","13:47:13",84210655,"4.3.3","osx","US",306
"2024-03-01","13:49:46",84210652,"4.3.3","osx","US",1107
"2024-03-01","13:50:01",82638373,"4.3.3","win","US",2142
"2024-03-01","13:49:56",82638373,"4.3.3","win","US",554
"2024-03-01","13:49:16",82732295,"4.3.3","win","MY",2071
"2024-03-01","13:48:29",2165951,"4.3.3","win","US",2244
"2024-03-01","13:47:54",82731594,"4.3.3","win","RU",2277
"2024-03-01","13:50:16",82731205,"4.3.3","win","IT",2278
"2024-03-01","13:49:16",84210655,"4.3.3","osx","US",32
"2024-03-01","13:50:21",82638373,"4.3.3","win","DE",2279
"2024-03-01","13:50:30",82730857,"4.3.3","win","US",2280
"2024-03-01","13:50:20",82731694,"4.3.3","win","CA",2281
"2024-03-01","13:50:30",84210654,"4.3.3","osx","US",2282
"2024-03-01","13:50:35",35901085,"4.3.3","src","NO",2283
"2024-03-01","13:50:45",84210654,"4.3.3","osx","US",396
"2024-03-01","13:50:42",98230234,"4.3.2","osx","GB",1644
"2024-03-01","13:50:52",95839321,"4.3.2","osx","US",2284
"2024-03-01","13:50:53",95837420,"4.3.2","osx","TW",2285
"2024-03-01","13:51:01",82729540,"4.3.3","win","NO",2286
"2024-03-01","09:56:08",82730921,"4.3.3","win",NA,4
"2024-03-01","09:56:04",84210654,"4.3.3","osx","US",782
"2024-03-01","09:56:03",98225454,"4.3.2","osx","ID",2287
"2024-03-01","09:56:04",82731127,"4.3.3","win","JP",2288
"2024-03-01","09:56:08",84210654,"4.3.3","osx","US",206
"2024-03-01","09:55:57",82730109,"4.3.3","win","JP",2288
"2024-03-01","09:56:15",82732393,"4.3.3","win",NA,4
"2024-03-01","09:56:17",82735394,"4.3.3","win","JP",2289
"2024-03-01","09:56:20",82730685,"4.3.3","win","DZ",2290
"2024-03-01","09:55:41",82731873,"4.3.3","win",NA,4
"2024-03-01","09:56:15",95840120,"4.3.2","osx","AU",2291
"2024-03-01","09:56:25",82730390,"4.3.3","win","CH",2292
"2024-03-01","09:56:18",82732908,"4.3.3","win","NL",2293
"2024-03-01","09:56:25",81807961,"4.3.3","osx","US",569
"2024-03-01","09:56:29",82732514,"4.3.3","win",NA,4
"2024-03-01","09:56:44",95839347,"4.3.2","osx","PL",2294
